YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total NonAdmitted,95th percentile waiting time (in weeks)
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",471,16
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_130,Ophthalmology,840,17.1
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_140,Oral Surgery,186,29.4
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_160,Plastic Surgery,73,35.4
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_300,General Medicine,305,16
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_301,Gastroenterology,121,27
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_320,Cardiology,438,16
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_330,Dermatology,429,34.9
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_340,Thoracic Medicine,171,17.4
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_400,Neurology,134,30.8
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_410,Rheumatology,115,16.6
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_430,Geriatric Medicine,60,9.3
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_502,Gynaecology,494,17.1
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,C_999,Total,5712,24
201910,Current Month,Y61,NHS,RC110,Bedford Hospital ,RC1,BEDFORD HOSPITAL NHS TRUST,X01,Other,1455,19.3
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,357,23.2
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,226,26.9
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,148,31.6
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",501,21.8
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,649,26
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,243,38.4
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,57,27.2
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,120,28.5
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,258,34.3
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,393,24.3
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,171,35.6
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,98,32.1
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,112,19.9
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,707,19.7
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_999,Total,4894,27.8
201910,Current Month,Y61,NHS,RC971,Luton and Dunstable Hospital ,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X01,Other,819,28.5
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_100,General Surgery,53,34.4
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_101,Urology,22,43.9
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_110,Trauma & Orthopaedics,322,25
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_120,"Ear, Nose & Throat (ENT)",100,40
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_130,Ophthalmology,177,41.1
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_140,Oral Surgery,51,22.5
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_300,General Medicine,65,29.4
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_301,Gastroenterology,66,33.7
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_320,Cardiology,87,43.3
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_330,Dermatology,86,24.7
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_400,Neurology,72,28.4
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_410,Rheumatology,120,18
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_502,Gynaecology,29,35.6
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_999,Total,1673,34.9
201910,Current Month,Y61,NHS,RCX70,The Queen Elizabeth Hospital ,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X01,Other,396,36.6
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,591,34.2
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,153,52.2
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,192,44.4
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",345,35.8
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,503,30.4
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,275,25.1
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,143,45.9
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,247,52.4
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,107,52.4
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,593,20.2
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,125,38.8
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,298,20.7
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,67,29.3
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,211,44.2
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_999,Total,4119,37
201910,Current Month,Y61,NHS,RD816,Milton Keynes Hospital ,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X01,Other,269,46.8
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,1070,27.8
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,365,38.1
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,234,45.7
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",587,42.9
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,184,26.8
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,29,46.6
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,447,37.5
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,717,27.7
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,1343,44.8
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,294,41.2
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,336,46.7
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,227,37.2
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,78,28.1
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,520,33.8
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,7649,41.1
201910,Current Month,Y61,NHS,RDDH0,Basildon University Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,1205,29.8
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,1070,27.8
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,365,38.1
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,234,45.7
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",587,42.9
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,184,26.8
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,29,46.6
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,447,37.5
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,717,27.7
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,1343,44.8
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,294,41.2
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,336,46.7
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,227,37.2
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,78,28.1
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,520,33.8
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,7649,41.1
201910,Current Month,Y61,NHS,RDDH1,Orsett Hospital ,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,1205,29.8
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_100,General Surgery,1310,25.3
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_101,Urology,804,41.8
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,1080,38
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",1355,22.2
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_130,Ophthalmology,1442,22.9
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_140,Oral Surgery,518,30
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_160,Plastic Surgery,38,30.6
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_300,General Medicine,53,24.7
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_301,Gastroenterology,546,24.4
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_320,Cardiology,817,26.5
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_330,Dermatology,1961,31.9
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_340,Thoracic Medicine,423,24
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_400,Neurology,396,34
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_410,Rheumatology,380,30
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_430,Geriatric Medicine,104,16.3
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_502,Gynaecology,873,31.1
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_999,Total,14666,29.5
201910,Current Month,Y61,NHS,RDE03,Ipswich Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,X01,Other,2566,19.1
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_100,General Surgery,1310,25.3
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_101,Urology,804,41.8
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,1080,38
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",1355,22.2
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_130,Ophthalmology,1442,22.9
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_140,Oral Surgery,518,30
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_160,Plastic Surgery,38,30.6
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_300,General Medicine,53,24.7
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_301,Gastroenterology,546,24.4
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_320,Cardiology,817,26.5
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_330,Dermatology,1961,31.9
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_340,Thoracic Medicine,423,24
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_400,Neurology,396,34
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_410,Rheumatology,380,30
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_430,Geriatric Medicine,104,16.3
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_502,Gynaecology,873,31.1
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_999,Total,14666,29.5
201910,Current Month,Y61,NHS,RDEE4,Colchester General Hospital ,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,X01,Other,2566,19.1
201910,Current Month,Y61,NHS,RGMX1,Royal Papworth Hospital,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,54,28.3
201910,Current Month,Y61,NHS,RGMX1,Royal Papworth Hospital,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,87,28.7
201910,Current Month,Y61,NHS,RGMX1,Royal Papworth Hospital,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,386,26.2
201910,Current Month,Y61,NHS,RGMX1,Royal Papworth Hospital,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_999,Total,527,27.4
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,171,17.5
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,163,19.3
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,508,15.6
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",174,16.7
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,239,17.2
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,116,19.2
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,142,15.7
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,83,17.2
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,198,32.7
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,96,19.2
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,66,14.9
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,144,17.3
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,3108,17.3
201910,Current Month,Y61,NHS,RGP75,James Paget Hospital ,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,1000,15.5
201910,Current Month,Y61,NHS,RGR44,Newmarket Hospital ,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_100,General Surgery,761,35.1
201910,Current Month,Y61,NHS,RGR44,Newmarket Hospital ,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_101,Urology,447,24.5
