Year,Location ID,Location Name,PLACE Trust Code,Place Trust Name,Commissioning Region,Site Code,Site Name,Organisation Type,NHS or Independent,PLACE Site Type,% Cleanliness,% Food & Hydration,"% Privacy, Dignity & Wellbeing","% Condition, Appearance & Maintainance",% Dementia Domain,% Disability Domain,CLN Actual Score,CLN Max Score,Food Actual Score,Food Max Score,Org Food Actual Score,Org Food Max Score,Ward Food Actual Score,Ward Food Max Score,PDW Actual Score,PDW Max Score,CAM Actual Score,CAM Max Score,DEM Actual Score,DEM Max Score,DIS Actual Score,DIS Max Score
2018,RV346,The Gordon Hospital ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV346,GORDON HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.49,93.55,94.45,94.81,0,84.49,784,788,336.57,359.78,103.67,113.05,232.9,246.73,107.67,114,438,462,0,0,108.99,128.99
2018,RV351,Horton Haven ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV351,HORTON REHABILITATION SERVICE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.87,96.54,95.74,96.28,0,85.4,1520,1522,289.84,300.22,103.67,113.05,186.17,187.17,164.67,172,803,834,0,0,116.99,136.99
2018,RV355,Roxbourne Complex ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV355,ROXBOURNE COMPLEX,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,93.73,97,96.84,0,88.78,584,584,184.38,196.72,104.67,113.05,79.71,83.67,97,100,368,380,0,0,94.99,106.99
2018,RV357,Rosedale Court ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV357,ROSEDALE COURT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.28,93.23,90.52,96.59,0,94.03,276,278,211.17,226.5,103.67,113.05,107.5,113.45,52.5,58,170,176,0,0,62.99,66.99
2018,RV383,Northwick Park Mental Health Centre ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV383,NORTHWICK PARK MENTAL HEALTH CENTRE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.83,93.33,91.9,97.75,96.24,90.34,1170,1172,283.94,304.22,103.67,113.05,180.27,191.17,134.17,146,696,712,153.41,159.41,186.99,206.99
2018,RV396,7A Woodfield Road ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV396,7A WOODFIELD ROAD,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.83,90.25,89.97,94.44,0,81.1,597,598,197.24,218.55,103.67,113.05,93.57,105.5,79.17,88,374,396,0,0,102.99,126.99
2018,RV3AN,Hillingdon Hospital Mental Health Site ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV3AN,HILLINGDON HOSPITAL MHU,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mixed Service,99.84,95.01,95.68,95.93,92.94,85.92,1845,1848,376.23,396,109.39,118.39,266.84,277.61,206.67,216,919,958,210.61,226.61,216.6,252.1
2018,RV3CX,Collingham Child & Family Centre ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV3CX,1A BEATRICE PLACE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,95.23,88.68,96.84,0,94.52,236,236,187.34,196.72,103.67,113.05,83.67,83.67,69.17,78,153,158,0,0,68.99,72.99
2018,RV3DY,"South Wing, St Pancras Hospital ",RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV3DY,ST PANCRAS HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.32,95.38,91.1,96.48,89.04,91.82,725,730,335.73,352,108.99,116.59,226.74,235.41,133,146,384,398,308.86,346.86,224.37,244.37
2018,RV3HA,Topas Waterhall Care Centre ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV3HA,TOPAS,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,92.95,86.11,98.53,90.33,95.4,198,198,168.09,180.83,100.31,113.05,67.78,67.78,46.5,54,134,136,93.41,103.41,82.99,86.99
2018,RV3HE,Windsor Intermediate Care Unit ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV3HE,WINDSOR INTERMEDIATE CARE UNIT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,95.52,90,96.49,85.55,93.31,172,172,195.88,205.06,107.41,116.59,88.47,88.47,36,40,110,114,82.86,96.86,76.86,82.37
2018,RV91W,Whitby Hospital ,RV9,HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND,RV91W,WHITBY COMMUNITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,88.74,84.47,96.26,60.75,60.84,524,524,202.69,228.4,94.77,116.59,107.92,111.82,74.33,88,283,294,111.08,182.86,92.7,152.37
2018,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,SOUTH OF ENGLAND,RVJ01,SOUTHMEAD HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,95.49,91.28,87.11,91.34,77.09,87.17,2943,3082,1117.55,1224.37,96.28,118.59,1021.26,1105.78,395.5,454,1540,1686,748.41,970.86,572.17,656.37
2018,RVR05,St Helier Hospital and Queen Mary's Hospital for Children ,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,LONDON,RVR05,ST HELIER HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.94,87.9,71.57,93.04,64.72,72.78,3255,3290,358.07,407.34,105.05,118.59,253.02,288.76,284.83,398,1483,1594,504.06,778.86,383.09,526.37
2018,RVR50,Epsom General Hospital ,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,LONDON,RVR50,EPSOM GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,97.98,89.14,66.15,92.98,68.51,76.88,3098,3162,484.57,543.63,105.99,118.59,378.58,425.04,255.33,386,1458,1568,561.01,818.86,420.03,546.37
2018,RVV01,William Harvey Hospital ,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RVV01,WILLIAM HARVEY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,98.47,82.17,82.14,94.68,85.39,89.66,3665,3722,519.41,632.1,106.11,118.59,413.3,513.51,377.83,460,1744,1842,811.91,950.86,563.42,628.37
2018,RVV09,Queen Elizabeth The Queen Mother Hospital ,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RVV09,QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.94,95.54,88.53,98.75,95.04,96.2,3552,3554,798.06,835.33,106.11,118.59,691.95,716.74,371.83,420,1659,1680,852.41,896.86,567.92,590.37
2018,RVVKC,Kent & Canterbury Hospital ,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RVVKC,KENT AND CANTERBURY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,98.95,92.29,84.68,94.56,86.24,87.64,3671,3710,473.01,512.5,106.11,118.59,366.9,393.92,365.83,432,1687,1784,845.91,980.86,538.42,614.37
2018,RVWAA,University Hospital of Hartlepool ,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NORTH OF ENGLAND,RVWAA,UNIVERSITY HOSPITAL OF HARTLEPOOL,ACUTE -MEDIUM,NHS,Acute/Specialist,100,93.37,93.61,96.31,86.58,84.04,1522,1522,286.93,307.31,109.67,118.59,177.27,188.72,192.83,206,782,812,328.02,378.86,262.53,312.37
2018,RVWAE,University Hospital of North Tees ,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NORTH OF ENGLAND,RVWAE,UNIVERSITY HOSPITAL OF NORTH TEES,ACUTE -MEDIUM,NHS,Acute/Specialist,99.87,92.64,93.48,97.91,85.94,87.35,3841,3846,392.59,423.78,108.91,118.59,283.68,305.19,377.67,404,1780,1818,659.02,766.86,468.53,536.37
2018,RVY01,Southport & Formby District General Hospital ,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,NORTH OF ENGLAND,RVY01,SOUTHPORT AND FORMBY DISTRICT GENERAL HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,96.66,78.95,66.33,85.91,60.22,61.02,2347,2428,383.02,485.16,84.53,118.59,298.5,366.57,228.17,344,988,1150,502.78,834.86,322.43,528.37
2018,RW1YM,Lymington New Forest Hospital ,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RW1YM,LYMINGTON HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Acute/Specialist,99.64,92.93,85.6,94.76,73.75,82.25,1674,1680,289.11,311.09,111.12,118.59,178,192.5,188.33,220,868,916,400.36,542.86,335.87,408.37
2018,RW5AQ,Longridge Hospital ,RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RW5AQ,LONGRIDGE COMMUNITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,98.64,92.19,97.58,98.13,91.61,95.97,436,442,190.88,207.06,107.85,116.59,83.03,90.47,60.5,62,263,268,147.36,160.86,130.87,136.37
2018,RW601,Fairfield General Hospital ,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RW601,FAIRFIELD GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.11,93.58,87.65,95.44,78.31,88.04,3241,3270,361.21,386,114.75,118.59,246.46,267.41,385.67,440,1676,1756,749.36,956.86,577.87,656.37
2018,RW602,North Manchester General Hospital ,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RW602,NORTH MANCHESTER,ACUTE -LARGE,NHS,Acute/Specialist,99.04,87.96,84.63,90.71,73.34,81.5,3500,3534,666.31,757.48,110.4,118.59,555.91,638.89,369,436,1631,1798,519.86,708.86,464.86,570.37
2018,RW603,The Royal Oldham Hospital ,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RW603,THE ROYAL OLDHAM HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.25,90.62,87.66,94.25,72.41,86.25,3287,3312,511.97,564.94,110.4,118.59,401.56,446.35,378.67,432,1589,1686,720.36,994.86,583.36,676.37
2018,RW604,Rochdale Infirmary ,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RW604,ROCHDALE INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,99.86,92.79,96.41,96.05,81.47,91.28,2077,2080,186.76,201.28,112.29,118.59,74.46,82.69,295,306,1120,1166,556.36,682.86,429.36,470.37
2018,RWA01,Hull Royal Infirmary ,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RWA01,HULL ROYAL INFIRMARY,ACUTE -TEACHING,NHS,Acute/Specialist,98.86,91.52,84.57,94.45,80.77,89.99,4318,4368,734.11,802.17,102.4,118.59,631.72,683.58,397.5,470,1957,2072,415.86,514.86,471.87,524.37
2018,RWA16,Castle Hill Hospital ,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RWA16,CASTLE HILL HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,98.9,93.33,88.38,94.8,75.37,84.64,3861,3904,582.68,624.32,104.41,118.59,478.27,505.73,358.83,406,1731,1826,249.36,330.86,338.87,400.37
2018,RWDAA,County Hospital Louth ,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWDAA,LOUTH COUNTY HOSPITAL,ACUTE -LARGE,NHS,Community,91.39,92.84,68.98,80.21,69.87,73.96,499,546,219.27,236.18,103.17,116.59,116.1,119.6,74.5,108,308,384,159.91,228.86,160.03,216.37
2018,RWDDA,Lincoln County Hospital ,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWDDA,LINCOLN COUNTY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,94.75,91,81.08,87.91,70.64,76.57,2782,2936,572.59,629.19,111.11,118.59,461.48,510.6,366.5,452,1338,1522,562.91,796.86,421.42,550.37
2018,RWDLA,Pilgrim Hospital ,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWDLA,PILGRIM HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,92.65,88.78,75.62,90.9,71.6,82.93,2559,2762,598.26,673.88,110.1,118.59,488.16,555.29,328.17,434,1398,1538,563.41,786.86,487.92,588.37
2018,RWDLP,Grantham and District Hospital ,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWDLP,GRANTHAM HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,93.38,84.39,70.67,85.38,60.2,71.47,1707,1828,467.6,554.07,110.1,118.59,357.5,435.48,179.5,254,835,978,350.91,582.86,300.42,420.37
2018,RWEAA,Leicester Royal Infirmary ,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWEAA,LEICESTER ROYAL INFIRMARY,ACUTE -TEACHING,NHS,Acute/Specialist,98.82,86.69,78.88,90.72,76.53,91.95,3615,3658,681.88,786.6,109.73,118.59,572.16,668.02,416.5,528,1642,1810,837.91,1094.86,712.03,774.37
2018,RWEAE,Glenfield Hospital ,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWEAE,GLENFIELD HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.36,92.15,83.88,92.53,79.65,86.43,3094,3114,901.5,978.27,109.73,118.59,791.77,859.68,411,490,1388,1500,758.91,952.86,546.53,632.37
2018,RWEAK,Leicester General Hospital ,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWEAK,LEICESTER GENERAL HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,98.84,94.08,77.05,88.69,77.55,91.73,3161,3198,680.62,723.48,107.73,116.59,572.89,606.89,345.17,448,1380,1556,569.91,734.86,519.53,566.37
2018,RWF03,Maidstone Hospital ,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,SOUTH OF ENGLAND,RWF03,MAIDSTONE GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.97,93.71,86.24,98.25,92.22,94.16,3397,3398,506.48,540.5,111.4,118.59,395.08,421.92,346.67,402,1684,1714,793.91,860.86,527.67,560.37
2018,RWFTW,The Tunbridge Wells Hospital at Pembury ,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,SOUTH OF ENGLAND,RWFTW,THE TUNBRIDGE WELLS HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.89,94.77,95.29,99.36,96.75,97.54,3698,3702,413.65,436.47,111.21,118.59,302.44,317.88,337.33,354,1715,1726,817.41,844.86,562.17,576.37
2018,RWG02,Watford General Hospital ,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWG02,WATFORD GENERAL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,98.65,86,83.24,90.59,53.98,65.69,2920,2960,671.49,780.82,110.35,118.59,561.14,662.24,308,370,1232,1360,408.58,756.86,347.09,528.37
2018,RWG03,St Albans City Hospital ,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWG03,ST. ALBANS CITY HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,100,91.39,69.49,90.75,55.29,63.12,888,888,224.8,245.97,111.48,118.59,113.32,127.38,82,118,510,562,189.58,342.86,163.09,258.37
2018,RWG08,Hemel Hempstead General Hospital ,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWG08,HEMEL HEMPSTEAD GENERAL HOSPITAL,ACUTE -MEDIUM,NHS,Treatment Centre without in-patient facilities,99.28,0,71.71,85.26,45.63,54.05,411,414,0,0,0,0,0,0,47.33,66,295,346,73,160,80,148
2018,RWH01,Lister Hospital ,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWH01,LISTER HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.81,94.4,87.6,96.61,77.04,87.97,2665,2670,693.05,734.13,109.95,118.59,583.1,615.55,297.83,340,1370,1418,519.91,674.86,438.41,498.37
2018,RWH04,Mount Vernon Cancer Centre ,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWH04,MOUNT VERNON CANCER UNIT,ACUTE -LARGE,NHS,Acute/Specialist,99.87,97.07,93.49,93.54,82.3,91.82,777,778,387,398.69,118.4,118.59,268.6,280.1,136.5,146,449,480,267.36,324.86,218.87,238.37
2018,RWJ03,Devonshire Centre for Neuro-Rehabilitation ,RWJ,STOCKPORT NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWJ03,CHERRY TREE HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,97.51,96.77,95.45,88.04,63.58,75.73,431,442,202.31,209.06,111.84,118.59,90.47,90.47,63,66,243,276,95.91,150.86,92.67,122.37
2018,RWJ09,Stepping Hill Hospital ,RWJ,STOCKPORT NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWJ09,STEPPING HILL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,97.52,87.51,83.58,92.72,64.46,71.97,4254,4362,502.77,574.5,111.72,118.59,391.05,455.92,399.5,478,1973,2128,521.41,808.86,470.92,654.37
2018,RWP01,Alexandra Hospital ,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWP01,THE ALEXANDRA HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.72,84.82,76.86,92.55,65.22,77.19,3781,3830,305.9,360.66,93.57,118.59,212.33,242.07,296.67,386,1677,1812,591.44,906.86,447.98,580.37
2018,RWP31,Kidderminster Hospital and Treatment Centre ,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWP31,KIDDERMINSTER HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.22,91.47,83.96,88.98,61.64,70.91,1012,1020,199.97,218.62,95.94,114.59,104.03,104.03,110.83,132,541,608,208.86,338.86,204.48,288.37
2018,RWP50,Worcestershire Royal Hospital ,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RWP50,WORCESTERSHIRE ROYAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99,83.85,80.09,94.86,75.28,84.32,4160,4202,543.64,648.32,93.77,118.59,449.87,529.73,333.17,416,1956,2062,640.52,850.86,558.52,662.37
2018,RWWHG,Halton General Hospital ,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWWHG,HALTON GEN HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.73,90.2,82.04,94.94,76.06,80.09,2182,2188,284.21,315.09,98.81,114.81,185.39,200.29,211.67,258,1088,1146,486.08,639.08,348.08,434.59
2018,RWWWH,Warrington Hospital ,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWWWH,WARRINGTON GEN HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.44,88.41,81.31,95,74.27,80.13,3697,3718,383.76,434.05,94.78,113.29,288.97,320.76,300.83,370,1653,1740,482.08,649.08,385.08,480.59
2018,RWY01,Huddersfield Royal Infirmary ,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWY01,HUDDERSFIELD ROYAL INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,98.31,92.46,86.36,94.25,79.54,86.3,2853,2902,620.44,671.01,108.6,118.59,511.84,552.42,323,374,1459,1548,738.86,928.86,519.86,602.37
2018,RWY02,Calderdale Royal Hospital ,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NORTH OF ENGLAND,RWY02,CALDERDALE ROYAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.59,92.41,88.93,96.58,78.21,86.84,3428,3442,821.41,888.89,109.74,118.59,711.67,770.3,394.83,444,1777,1840,663.86,848.86,554.37,638.37
2018,RX1CC,Nottingham City Hospital ,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RX1CC,NOTTINGHAM CITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,92.26,92,78.99,89.27,65.53,71.86,2037,2208,1573.92,1710.72,102.37,114.81,1471.55,1595.92,303.33,384,1048,1174,586.58,895.08,431.58,600.59
2018,RX1RA,Queen's Medical Centre ,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RX1RA,QUEEN'S MEDICAL CENTRE,ACUTE -TEACHING,NHS,Acute/Specialist,94.51,91.33,70.57,91.86,70.54,80.73,2308,2442,1087.16,1190.3,102.37,114.81,984.79,1075.5,249.83,354,1174,1278,589.08,835.08,467.08,578.59
2018,RX438,Brooke House ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX438,"BROOKE HOUSE, HOUGHTON LE SPRING",MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,0,85.19,94.09,0,76.67,332,332,0,0,0,0,0,0,46,54,175,186,0,0,23,30
2018,RX442,Queen Elizabeth Hospital ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX442,TRANWELL UNIT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.24,91.76,88.7,90.84,90.17,72.26,784,790,195.09,212.61,108.53,115.05,86.56,97.56,104.67,118,476,524,73.41,81.41,98.99,136.99
2018,RX461,Elm House ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX461,ELM HOUSE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,95.45,0,92.59,90.88,0,70.69,378,396,0,0,0,0,0,0,50,54,249,274,0,0,41,58
2018,RX467,Northgate Hospital ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX467,NORTHGATE HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,99.71,90.07,97.86,97.97,0,83.24,2764,2772,263.27,292.28,98.83,113.05,164.44,179.23,274,280,1448,1478,0,0,149,178.99
2018,RX4CA,Ferndene ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4CA,FERNDENE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.3,91.96,96.44,97.74,0,96.76,1833,1846,162.61,176.83,98.83,113.05,63.78,63.78,171.67,178,866,886,0,0,119,122.99
2018,RX4E2,St George's Park ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4E2,"ST GEORGES HOSPITAL, MORPETH",MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,98.69,88.68,93.59,96.89,98.63,94.76,2477,2510,266.24,300.22,98.83,113.05,167.41,187.17,260.17,278,1370,1414,214.43,217.41,217,228.99
2018,RX4E4,St Nicholas Hospital ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4E4,"ST NICHOLAS HOSPITAL, GOSFORTH",MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,93.99,97.83,97.66,0,84.52,2598,2598,222.44,236.66,98.83,113.05,123.61,123.61,270,276,1375,1408,0,0,131,154.99
2018,RX4K2,Monkwearmouth Hospital ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4K2,MONKWEARMOUTH HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,100,90.64,87.65,93.46,90.1,79.31,1700,1700,156.69,172.88,98.83,113.05,57.86,59.83,142,162,843,902,318.43,353.41,207,260.99
2018,RX4W4,Walkergate Park ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4W4,WALKERGATE PARK HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,100,92.77,100,98.53,93.8,98.62,1964,1964,182.5,196.72,98.83,113.05,83.67,83.67,180,180,1003,1018,408.43,435.41,285,288.99
2018,RX4Y0,Rose Lodge ,RX4,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",NORTH OF ENGLAND,RX4Y0,ROSE LODGE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Learning Disabilities Only,93.72,75.37,73.7,89.93,60.81,69.92,403,430,122.8,162.94,98.83,113.05,23.97,49.89,47.17,64,241,268,88.43,145.41,79,112.99
2018,RXC01,Conquest Hospital ,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXC01,CONQUEST HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.79,92.96,79.31,95.32,71.87,83.78,3726,3734,309,332.4,115.18,118.59,193.82,213.82,315.67,398,1487,1560,579.91,806.86,459.42,548.37
2018,RXC02,Eastbourne District General Hospital ,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXC02,EASTBOURNE DISTRICT GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.97,90.86,79.36,96.09,78.92,83.21,3739,3778,417.74,459.78,115.94,118.59,301.8,341.19,312.67,394,1720,1790,660.41,836.86,477.92,574.37
2018,RXC03,Bexhill Hospital ,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXC03,BEXHILL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,94.2,92.62,97.37,78.2,89.66,796,796,226.24,240.18,110.14,118.59,116.1,121.6,113,122,444,456,238.41,304.86,211.92,236.37
2018,RXF03,Pontefract Hospital ,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXF03,PONTEFRACT GENERAL INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,97.79,90.82,74.64,91.61,64.03,73.97,1283,1312,298.71,328.92,94.7,115.08,204.01,213.85,137.33,184,590,644,234.91,366.86,204.42,276.37
